,CODUSU,NRO_HOGAR,IDECIFR_x,IDECIFR_y,GDECIFR_x,GDECIFR_y,PDECIFR_x,PDECIFR_y,IDECCFR_x,IDECCFR_y,GDECCFR_x,GDECCFR_y,PDECCFR_x,PDECCFR_y
30789,TQRMNOQSUHLOLMCDEHNHB00717696,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30790,TQRMNORQUHLOLMCDEHNHB00717697,1,3.0,3.0,3.0,3.0,,,5.0,5.0,4.0,4.0,,
30791,TQRMNORQUHLOLMCDEHNHB00717697,1,3.0,3.0,3.0,3.0,,,5.0,5.0,4.0,4.0,,
30792,TQRMNOQSXHLOLNCDEHNHB00717698,1,5.0,5.0,5.0,5.0,,,3.0,3.0,3.0,3.0,,
30793,TQRMNOQSXHLOLNCDEHNHB00717698,1,5.0,5.0,5.0,5.0,,,3.0,3.0,3.0,3.0,,
30794,TQRMNOQSXHLOLNCDEHNHB00717698,1,5.0,5.0,5.0,5.0,,,3.0,3.0,3.0,3.0,,
30795,TQRMNOQSXHLOLNCDEHNHB00717698,1,5.0,5.0,5.0,5.0,,,3.0,3.0,3.0,3.0,,
30796,TQRMNOPWPHKOLTCDEHNHB00779098,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30797,TQRMNOPWPHKOLTCDEHNHB00779098,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30798,TQRMNOPWPHKOLTCDEHNHB00779098,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30799,TQRMNOPWPHKOLTCDEHNHB00779098,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30800,TQRMNOPWPHKOLTCDEHNHB00779098,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30801,TQRMNOPWPHLMLTCDEHNHB00717693,1,7.0,7.0,7.0,7.0,,,8.0,8.0,8.0,8.0,,
30802,TQRMNOPWPHLMLTCDEHNHB00717693,1,7.0,7.0,7.0,7.0,,,8.0,8.0,8.0,8.0,,
30803,TQRMNOSSWHJKKUCDEIJAH00795543,1,,,12.0,12.0,,,,,12.0,12.0,,
30804,TQRMNOSSWHJKKUCDEIJAH00795543,1,,,12.0,12.0,,,,,12.0,12.0,,
30805,TQRMNOSPYHKMNRCDEIJAH00785942,1,,,12.0,12.0,,,,,12.0,12.0,,
30806,TQRMNOSXRHKLNSCDEIJAH00780759,1,,,9.0,9.0,,,,,7.0,7.0,,
30807,TQRMNOSXRHKLNSCDEIJAH00780759,1,,,9.0,9.0,,,,,7.0,7.0,,
30808,TQRMNOSXRHKLNSCDEIJAH00780759,1,,,9.0,9.0,,,,,7.0,7.0,,
30809,TQRMNOSXRHKLNSCDEIJAH00780759,1,,,9.0,9.0,,,,,7.0,7.0,,
30810,TQRMNORPRHKNNUCDEIJAH00802490,1,,,2.0,2.0,,,,,1.0,1.0,,
30811,TQRMNORPRHKNNUCDEIJAH00802490,1,,,2.0,2.0,,,,,1.0,1.0,,
30812,TQRMNORPRHKNNUCDEIJAH00802490,1,,,2.0,2.0,,,,,1.0,1.0,,
30813,TQRMNORPRHKNNUCDEIJAH00802490,1,,,2.0,2.0,,,,,1.0,1.0,,
30814,TQRMNORPRHKNNUCDEIJAH00802490,1,,,2.0,2.0,,,,,1.0,1.0,,
30815,TQRMNOSQQHJOONCDEIJAH00802491,1,,,4.0,4.0,,,,,2.0,2.0,,
30816,TQRMNOSQQHJOONCDEIJAH00802491,1,,,4.0,4.0,,,,,2.0,2.0,,
30817,TQRMNOSQQHJOONCDEIJAH00802491,1,,,4.0,4.0,,,,,2.0,2.0,,
30818,TQRMNOSQQHJOONCDEIJAH00802491,1,,,4.0,4.0,,,,,2.0,2.0,,
30819,TQRMNOQVVHLLKTCDEHPJB00779294,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
30820,TQRMNOQVVHLLKTCDEHPJB00779294,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
30821,TQRMNOQVVHLLKTCDEHPJB00779294,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
30822,TQRMNOQVSHMMKQCDEIOAH00803024,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30823,TQRMNOQVSHMMKQCDEIOAH00803024,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30824,TQRMNOQVSHMMKQCDEIOAH00803024,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30825,TQRMNORWXHLOLNCDEHNHB00717699,1,5.0,5.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,
30826,TQRMNORWXHLOLNCDEHNHB00717699,1,5.0,5.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,
30827,TQRMNORWXHLOLNCDEHNHB00717699,1,5.0,5.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,
30828,TQRMNORXRHLOLNCDEHNHB00717700,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
30829,TQRMNORXRHLOLNCDEHNHB00717700,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
30830,TQRMNORXRHLOLNCDEHNHB00717700,1,6.0,6.0,6.0,6.0,,,5.0,5.0,5.0,5.0,,
30831,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30832,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30833,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30834,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30835,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30836,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30837,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30838,TQRMNOQSTHKOKQCDEHNHB00779153,1,6.0,6.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,
30839,TQRMNOPQWHJMLSCDEHNHB00795312,1,4.0,4.0,4.0,4.0,,,5.0,5.0,5.0,5.0,,
30840,TQRMNOPQWHJMLSCDEHNHB00795312,1,4.0,4.0,4.0,4.0,,,5.0,5.0,5.0,5.0,,
30841,TQRMNOQRPHJMLSCDEHNHB00795373,1,7.0,7.0,7.0,7.0,,,6.0,6.0,6.0,6.0,,
30842,TQRMNOQRPHJMLSCDEHNHB00795373,1,7.0,7.0,7.0,7.0,,,6.0,6.0,6.0,6.0,,
30843,TQRMNOQRPHJMLSCDEHNHB00795373,1,7.0,7.0,7.0,7.0,,,6.0,6.0,6.0,6.0,,
30844,TQRMNOPPSHKOKRCDEGKDB00777630,1,7.0,7.0,,,7.0,7.0,8.0,8.0,,,8.0,8.0
30845,TQRMNOPPSHKOKRCDEGKDB00777630,1,7.0,7.0,,,7.0,7.0,8.0,8.0,,,8.0,8.0
30846,TQRMNOPPTHKOKRCDEGKDB00799916,1,1.0,1.0,,,1.0,1.0,4.0,4.0,,,4.0,4.0
30847,TQSMNORPSHMMKTCDEGKDB00799917,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30848,TQSMNORPSHMMKTCDEGKDB00799917,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30849,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30850,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30851,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30852,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30853,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30854,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30855,TQRMNORQVHMMKTCDEGKDB00799918,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30856,TQRMNOPYSHKOKNCDEGKDB00777586,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
30857,TQRMNOPYSHKOKNCDEGKDB00777586,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
30858,TQRMNOPYSHKOKNCDEGKDB00777586,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
30859,TQRMNOPYSHKOKNCDEGKDB00777586,1,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0
30860,TQRMNOSVQHKOKOCDEGKDB00777775,2,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30861,TQRMNOSVQHKOKOCDEGKDB00777775,2,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30862,TQRMNOSVQHKOKOCDEGKDB00777775,2,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30863,TQRMNOSVQHKOKOCDEGKDB00777775,2,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30864,TQRMNOSVSHKOKOCDEGKDB00777760,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30865,TQRMNOSVSHKOKOCDEGKDB00777760,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30866,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30867,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30868,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30869,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30870,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30871,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30872,TQRMNOSVTHKOKOCDEGKDB00777580,2,4.0,4.0,,,4.0,4.0,1.0,1.0,,,1.0,1.0
30873,TQRMNOPYTHJLKMCDEGLDF00800047,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30874,TQRMNOPYTHJLKMCDEGLDF00800047,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30875,TQRMNOTRSHJMPOCDEIJAH00802508,1,,,12.0,12.0,,,,,12.0,12.0,,
30876,TQRMNOTRSHJMPOCDEIJAH00802508,1,,,12.0,12.0,,,,,12.0,12.0,,
30877,TQRMNOTRSHJMPOCDEIJAH00802508,1,,,12.0,12.0,,,,,12.0,12.0,,
30878,TQRMNOPWRHMMLOCDEFJAH00798444,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30879,TQRMNOXQYHMMLRCDEFJAH00798445,1,5.0,5.0,,,5.0,5.0,9.0,9.0,,,9.0,9.0
30880,TQRMNOQTWHMOKMCDEIKAH00802749,1,5.0,5.0,5.0,5.0,,,9.0,9.0,9.0,9.0,,
30881,TQRMNOSTPHJOLNCDEHMHF00795460,1,7.0,7.0,,,7.0,7.0,6.0,6.0,,,6.0,6.0
30882,TQRMNOSTPHJOLNCDEHMHF00795460,1,7.0,7.0,,,7.0,7.0,6.0,6.0,,,6.0,6.0
30883,TQRMNOSTPHJOLNCDEHMHF00795460,1,7.0,7.0,,,7.0,7.0,6.0,6.0,,,6.0,6.0
30884,TQRMNOQSXHLMLQCDEHMHF00717554,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,4.0,4.0
30885,TQRMNOQSXHLMLQCDEHMHF00717554,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,4.0,4.0
30886,TQRMNOQSXHLMLQCDEHMHF00717554,1,4.0,4.0,,,4.0,4.0,3.0,3.0,,,4.0,4.0
30887,TQRMNOPVWHMMLQCDEHMHF00801055,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
30888,TQRMNOPVWHMMLQCDEHMHF00801055,1,3.0,3.0,,,3.0,3.0,4.0,4.0,,,4.0,4.0
30889,TQRMNORYYHJNLQCDEHMHF00795258,1,2.0,2.0,,,2.0,2.0,3.0,3.0,,,3.0,3.0
30890,TQRMNORYYHJNLQCDEHMHF00795258,1,2.0,2.0,,,2.0,2.0,3.0,3.0,,,3.0,3.0
30891,TQRMNORTSHLMKTCDEGGFB00715766,1,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,
30892,TQRMNORTSHLMKTCDEGGFB00715766,1,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,
30893,TQRMNORTSHLMKTCDEGGFB00715766,1,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,
30894,TQRMNOSYXHJKKUCDEGGFB00794742,1,7.0,7.0,7.0,7.0,,,10.0,10.0,10.0,10.0,,
30895,TQRMNOQPXHKMKOCDEGGFB00777018,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30896,TQRMNOQPXHKMKOCDEGGFB00777018,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30897,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30898,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30899,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30900,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30901,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30902,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30903,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30904,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30905,TQRMNOQTVHKNKSCDEGGFB00777027,2,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30906,TQRMNORYRHKNKSCDEGGFB00777110,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30907,TQRMNORYRHKNKSCDEGGFB00777110,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30908,TQRMNORYRHKNKSCDEGGFB00777110,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30909,TQRMNORYRHKNKSCDEGGFB00777110,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30910,TQRMNORYRHKNKSCDEGGFB00777110,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30911,TQRMNORYRHKNKSCDEGGFB00777110,1,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30912,TQRMNOPSXHKNLTCDEFJAH00775907,1,7.0,7.0,,,7.0,7.0,6.0,6.0,,,6.0,6.0
30913,TQRMNOPSXHKNLTCDEFJAH00775907,1,7.0,7.0,,,7.0,7.0,6.0,6.0,,,6.0,6.0
30914,TQRMNOPSXHKNLTCDEFJAH00775907,1,7.0,7.0,,,7.0,7.0,6.0,6.0,,,6.0,6.0
30915,TQRMNOSSSHMNLTCDEFJAH00798437,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30916,TQRMNOSSSHMNLTCDEFJAH00798437,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30917,TQRMNOSSSHMNLTCDEFJAH00798437,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30918,TQRMNOQSVHLMKMCDEIKAH00719785,1,8.0,8.0,8.0,8.0,,,5.0,5.0,5.0,5.0,,
30919,TQRMNOQSVHLMKMCDEIKAH00719785,1,8.0,8.0,8.0,8.0,,,5.0,5.0,5.0,5.0,,
30920,TQRMNOQSVHLMKMCDEIKAH00719785,1,8.0,8.0,8.0,8.0,,,5.0,5.0,5.0,5.0,,
30921,TQRMNOQSVHLMKMCDEIKAH00719785,1,8.0,8.0,8.0,8.0,,,5.0,5.0,5.0,5.0,,
30922,TQRMNOTUQHJMLNCDEGJBF00797449,1,9.0,9.0,8.0,8.0,,,8.0,8.0,8.0,8.0,,
30923,TQRMNOTUQHJMLNCDEGJBF00797449,1,9.0,9.0,8.0,8.0,,,8.0,8.0,8.0,8.0,,
30924,TQRMNOTUQHJMLNCDEGJBF00797449,1,9.0,9.0,8.0,8.0,,,8.0,8.0,8.0,8.0,,
30925,TQRMNOQQVHKKLOCDEGJBF00783449,1,1.0,1.0,1.0,1.0,,,5.0,5.0,5.0,5.0,,
30926,TQRMNOPUSHJMLOCDEIKAH00798032,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30927,TQRMNOPUSHJMLOCDEIKAH00798032,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30928,TQRMNOPUSHJMLOCDEIKAH00798032,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30929,TQRMNOPUSHJMLOCDEIKAH00798032,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30930,TQRMNOPUSHJMLOCDEIKAH00798032,1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,,
30931,TQRMNOQYTHMMKOCDEFIAH00798297,1,3.0,3.0,3.0,3.0,,,8.0,8.0,7.0,7.0,,
30932,TQRMNOPYXHMOKTCDEGJBF00799792,1,7.0,7.0,6.0,6.0,,,10.0,10.0,10.0,10.0,,
30933,TQRMNORYXHMOKTCDEGJBF00799793,1,9.0,9.0,9.0,9.0,,,10.0,10.0,10.0,10.0,,
30934,TQRMNOQSSHKNKRCDEGJBF00777344,1,8.0,8.0,8.0,8.0,,,9.0,9.0,8.0,8.0,,
30935,TQRMNOQSSHKNKRCDEGJBF00777344,1,8.0,8.0,8.0,8.0,,,9.0,9.0,8.0,8.0,,
30936,TQRMNOQRRHLMKSCDEGJBF00716251,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30937,TQRMNOQRRHLMKSCDEGJBF00716251,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30938,TQRMNOQRRHLMKSCDEGJBF00716251,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30939,TQRMNOQRRHLMKSCDEGJBF00716251,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30940,TQRMNOQRRHLMKSCDEGJBF00716251,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30941,TQRMNORTTHMMLNCDEGJBF00799794,1,9.0,9.0,9.0,9.0,,,8.0,8.0,8.0,8.0,,
30942,TQRMNORTTHMMLNCDEGJBF00799794,1,9.0,9.0,9.0,9.0,,,8.0,8.0,8.0,8.0,,
30943,TQRMNORTTHMMLNCDEGJBF00799794,1,9.0,9.0,9.0,9.0,,,8.0,8.0,8.0,8.0,,
30944,TQRMNOSPQHMMLNCDEGJBF00799795,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
30945,TQRMNOSPQHMMLNCDEGJBF00799795,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
30946,TQRMNOSPQHMMLNCDEGJBF00799795,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
30947,TQRMNOPTWHKNKMCDEHNHB00779160,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30948,TQRMNOPTWHKNKMCDEHNHB00779160,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30949,TQRMNOPTWHKNKMCDEHNHB00779160,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30950,TQRMNOPTWHKNKMCDEHNHB00779160,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30951,TQRMNOPTWHKNKMCDEHNHB00779160,1,4.0,4.0,4.0,4.0,,,2.0,2.0,2.0,2.0,,
30952,TQRMNOQQRHJMLRCDEGJBF00797360,1,4.0,4.0,4.0,4.0,,,5.0,5.0,5.0,5.0,,
30953,TQRMNOQQRHJMLRCDEGJBF00797360,1,4.0,4.0,4.0,4.0,,,5.0,5.0,5.0,5.0,,
30954,TQRMNOPSPHLMLTCDEGJBF00716181,1,5.0,5.0,4.0,4.0,,,9.0,9.0,9.0,9.0,,
30955,TQRMNORXUHLMLTCDEGJBF00716183,1,2.0,2.0,2.0,2.0,,,7.0,7.0,7.0,7.0,,
30956,TQRMNOPYRHLMLUCDEGJBF00716185,1,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,
30957,TQRMNOPYRHLMLUCDEGJBF00716185,1,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,
30958,TQRMNOSRTHLMMLCDEGJBF00716059,2,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
30959,TQRMNORQVHKMLRCDEGJBF00777510,1,9.0,9.0,9.0,9.0,,,9.0,9.0,8.0,8.0,,
30960,TQRMNORQVHKMLRCDEGJBF00777510,1,9.0,9.0,9.0,9.0,,,9.0,9.0,8.0,8.0,,
30961,TQRMNORQVHKMLRCDEGJBF00777510,1,9.0,9.0,9.0,9.0,,,9.0,9.0,8.0,8.0,,
30962,TQRMNORRVHKMLRCDEGJBF00777561,1,10.0,10.0,9.0,9.0,,,6.0,6.0,5.0,5.0,,
30963,TQRMNORRVHKMLRCDEGJBF00777561,1,10.0,10.0,9.0,9.0,,,6.0,6.0,5.0,5.0,,
30964,TQRMNORRVHKMLRCDEGJBF00777561,1,10.0,10.0,9.0,9.0,,,6.0,6.0,5.0,5.0,,
30965,TQRMNORRVHKMLRCDEGJBF00777561,1,10.0,10.0,9.0,9.0,,,6.0,6.0,5.0,5.0,,
30966,TQRMNORRVHKMLRCDEGJBF00777561,1,10.0,10.0,9.0,9.0,,,6.0,6.0,5.0,5.0,,
30967,TQRMNORRVHKMLRCDEGJBF00777561,1,10.0,10.0,9.0,9.0,,,6.0,6.0,5.0,5.0,,
30968,TQRMNOQYWHKNKNCDEHNHB00784797,1,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30969,TQRMNOQYWHKNKNCDEHNHB00784797,1,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30970,TQRMNOQYWHKNKNCDEHNHB00784797,1,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30971,TQRMNOQYWHKNKNCDEHNHB00784797,1,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,
30972,TQRMNOPWSHKOKNCDEHNHB00779110,1,6.0,6.0,6.0,6.0,,,7.0,7.0,7.0,7.0,,
30973,TQRMNOPWSHKOKNCDEHNHB00779110,1,6.0,6.0,6.0,6.0,,,7.0,7.0,7.0,7.0,,
30974,TQRMNOSPWHKOKNCDEHNHB00779136,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
30975,TQRMNOSPWHKOKNCDEHNHB00779136,1,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,
30976,TQRMNOQURHLLKMCDEHMHF00717439,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
30977,TQRMNOQURHLLKMCDEHMHF00717439,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
30978,TQRMNOQURHLLKMCDEHMHF00717439,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
30979,TQRMNOQURHLLKMCDEHMHF00717439,1,4.0,4.0,,,4.0,4.0,2.0,2.0,,,2.0,2.0
30980,TQRMNOPPSHKKLQCDEOHCH00781436,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30981,TQRMNOPPSHKKLQCDEOHCH00781436,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30982,TQRMNORVTHKKLQCDEOHCH00787118,1,9.0,9.0,,,9.0,9.0,6.0,6.0,,,7.0,7.0
30983,TQRMNORVTHKKLQCDEOHCH00787118,1,9.0,9.0,,,9.0,9.0,6.0,6.0,,,7.0,7.0
30984,TQRMNORVTHKKLQCDEOHCH00787118,1,9.0,9.0,,,9.0,9.0,6.0,6.0,,,7.0,7.0
30985,TQRMNORVTHKKLQCDEOHCH00787118,1,9.0,9.0,,,9.0,9.0,6.0,6.0,,,7.0,7.0
30986,TQRMNOQUVHKOKOCDEFPCH00776938,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30987,TQRMNOPRQHLMKNCDEFPCH00715669,1,3.0,3.0,,,3.0,3.0,7.0,7.0,,,8.0,8.0
30988,TQRMNOPRSHLMKNCDEFPCH00715670,1,8.0,8.0,,,8.0,8.0,10.0,10.0,,,10.0,10.0
30989,TQRMNOTRTHMMKPCDEIGED00801473,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30990,TQRMNOPUVHJOKNCDEGKDB00797349,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
30991,TQRMNOPUVHJOKNCDEGKDB00797349,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
30992,TQRMNOPUVHJOKNCDEGKDB00797349,1,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0
30993,TQRMNOPXTHKMKOCDEGKDB00777599,1,2.0,2.0,,,2.0,2.0,6.0,6.0,,,6.0,6.0
30994,TQRMNORXVHKMKPCDEGKDB00777792,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30995,TQRMNORXVHKMKPCDEGKDB00777792,1,12.0,12.0,,,12.0,12.0,12.0,12.0,,,12.0,12.0
30996,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
30997,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
30998,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
30999,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
31000,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
31001,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
31002,TQRMNOPTSHMOLQCDEFLID00798775,1,7.0,7.0,7.0,7.0,,,2.0,2.0,2.0,2.0,,
